"SK_ID_CURR","TARGET","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","DAYS_BIRTH","DAYS_EMPLOYED","EXT_SOURCE_2","EXT_SOURCE_3"
101099,0,33571.9,55457.92,3756.4,-23044,-11025,0.5223,0.6959
101100,0,110774.09,240954.56,31362.47,-21174,-12001,1,0.3577
101101,1,63729.3,146271.72,22622.25,-14061,-11455,0.4199,0.2166
101102,1,38403.01,117903.11,11940.69,-8902,-10623,0.3494,0.3899
101103,0,34511.87,116464.02,9187.42,-11236,-11869,0.443,0.604
101104,0,20856.19,81087.67,5234.48,-28924,-9273,0.5279,0.4981
101105,0,68147.51,234267.21,29598.33,-28581,-13592,0.6701,0.6008
101106,1,18843.19,46780.27,5131.82,-10224,-2850,0.6332,0.0962
101107,0,94372.96,175821.84,10730.32,-23699,-5943,0.5288,0.4733
101108,0,38100.1,87687.42,5494.8,-8759,-5169,0.3787,0.5884
101109,0,54949.33,206796.99,12243.45,-7202,-458,0.7755,0.7256
101110,0,26350.58,48215.68,2556.83,-19740,-14861,0.7333,0
101111,1,70063.24,199495.02,16527.91,-8696,-14808,0.4051,0.2935
101112,0,97096.48,265847.62,16270.66,-24093,-7104,0.6874,0.6116
101113,0,39042.11,101338.06,7658.48,-18194,-5525,0.64,0.5548
101114,0,94793.94,286258.64,33362.92,-14735,-12404,0.759,0.5212
101115,1,59370.8,222521.14,14851.88,-10230,-5971,0.5799,0.129
101116,0,57733.08,186394.48,28609.25,-26240,-958,0.3218,0.3855
101117,1,61960.89,246159.37,40190.75,-14737,-14054,0.7105,0.0177
101118,0,30018.12,97274.4,11223.68,-15000,-8990,0.4043,0.4538
101119,1,36283.6,120286.17,6191.08,-27044,-10251,0.6554,0.2515
101120,0,19710.56,36368.53,3740.18,-13367,-6612,0.8847,0.162
101121,0,18801.49,30436.42,1898.43,-13300,-1690,0.2662,0.4839
101122,0,49131.8,113154.7,9150.91,-29397,-11496,0.8624,0.815
101123,0,21427.44,73763.43,5302.82,-14936,-9083,0.8206,0.1331
101124,0,40640.09,98769.37,9607.39,-16673,-7009,0.4443,0.2752
101125,1,17826.06,38702.45,5371.96,-19330,-953,0.4997,0.4108
101126,0,83986.77,156432.9,16315.13,-19586,-1526,0.4128,0.3087
101127,1,58167.09,171808.73,10090.76,-7007,-6151,0.4359,0.2413
101128,1,27294.24,92670.79,13020.08,-13044,-12984,0.6659,0.572
101129,1,54702.94,99292.58,5326.09,-11528,-223,0.3702,0.2486
101130,0,71244.14,219811.38,26128.43,-13695,-12869,0.5119,0.4176
101131,0,17963.88,59641.82,3403.59,-21600,-10179,0.5212,0.646
101132,1,40134.23,70922.5,3899.13,-10993,-14223,0.5307,0.5224
101133,1,41646.19,150086.54,11658.78,-13105,-825,0.5863,0.1289
101134,0,55557.03,207698.41,14704.93,-20693,-3470,0.8693,0.7122
101135,1,29728.61,88708.9,4715.21,-12841,-1699,0.4597,0.5579
101136,1,64308.79,231478.87,14814.75,-25155,-11492,0.391,0.4938
101137,1,38282.67,149856.36,20353.07,-10526,-453,0.7085,0.424
101138,0,32262.54,48801.46,4139.64,-6028,-1218,0.6261,0.277
101139,0,20974.45,33550,2521.79,-8816,-11176,0.5972,0.2849
101140,0,11478.52,24310.03,1295.63,-10563,-2781,0.6682,0.2592
101141,1,34306.68,100045.42,11724.07,-19054,-1757,0.2676,0.1716
101142,0,118391.23,205215.62,11133.11,-11073,-7617,0.7627,0.5565
101143,1,64096.71,151477.61,13040.54,-19315,-872,0.6408,0.178
101144,0,27735.83,109600.88,6249.32,-11104,-3758,0.7403,0.5336
101145,1,51620.53,204093.47,11411.79,-21139,-86,0.4303,0.2799
101146,1,15903.99,50505.49,3342.13,-10270,-6510,0.1816,0.6239
101147,0,67544.13,181566.71,12291.28,-25290,-13566,0.4531,0.6569
101148,1,33817.2,85500.08,5664.91,-21261,-5789,0.3686,0.4541
101149,0,22914.06,71144.49,4325.79,-13164,-5024,0.9946,0.529
101150,0,20616.38,68333.15,6883.14,-22623,-5388,0.4673,0.5053
101151,1,106379.34,270517.44,33781.57,-5635,-1934,0.5069,0.1686
101152,0,36211.69,94810.95,6789.07,-15756,-6969,0.7626,0.6109
101153,0,43768.92,71602.25,4055.48,-22806,-3497,0.6741,0.605
101154,1,22575.81,84557.69,9716.19,-25361,-6874,0.6846,0.2684
101155,0,38045.67,124676.32,7831.29,-18997,-605,1,0.2508
101156,1,90153.48,200836.06,10094.58,-16827,-12432,0.5832,0.5225
101157,1,23801.85,50367.75,7877.58,-14804,-13911,0.931,0.2328
101158,0,39985.02,108182.1,12264.36,-16356,-4614,0.6007,0.4851
101159,0,122309.71,281163.62,21108.71,-26066,-4692,0.2582,0.5769
101160,1,32420.14,74857.33,5795.25,-19501,-2527,0.1046,0.3963
101161,0,104952.7,414372.61,51511.49,-7088,-4228,0.6799,0.4213
101162,0,39016.42,135320.57,10248.9,-28784,-13799,0.3502,0.3129
101163,1,30539.88,61819.03,5419.05,-19908,-11631,0.5584,0.3879
101164,1,47377.77,163182.63,11084.36,-5252,-13830,0.9054,0.336
101165,0,40216.66,124539.22,15422.53,-21758,-12550,0.6194,0.9569
101166,1,58453.2,117673.35,6609.9,-6326,-10763,0.4926,0.5703
101167,0,44814.77,117687.2,13339.09,-27968,-11525,0.1651,0.6755
101168,1,22613.3,50459.28,4229.76,-11344,-14191,0.3899,0.3559
101169,1,26953.84,75709.84,5832.09,-29823,-2926,0.4349,0.4085
101170,0,37572.16,107675.01,12436.36,-24238,-6146,0.6868,0.9991
101171,1,30640.35,120089.13,17356.81,-27717,-878,0.6467,0.2839
101172,1,23000.6,86787.62,8540.06,-16797,-4521,0.5528,0.3215
101173,0,53135.77,135653.99,14506.4,-17835,-3281,0.586,0.4217
101174,0,47165.24,157262.21,14539.62,-15798,-8430,0.4924,0.6709
101175,0,42198.15,110347.04,7209.6,-22982,-6442,0.556,0
101176,0,101389.6,152381.5,11437.83,-13360,-13236,0.6043,0.8607
101177,1,54354.86,212116.96,13138.9,-29030,-5409,0.6398,0.2312
101178,0,87003.52,189928.78,16676.56,-20610,-5391,0.9155,0.2047
101179,1,26145.96,97207.6,12591.15,-12481,-12314,0.3276,0.3815
101180,0,17293.34,46784.07,3406.71,-26366,-10551,0.845,0.5817
101181,0,35043.53,106458.48,17274.42,-14748,-11138,0.6843,0.2797
101182,1,53128.69,207351.76,18841.95,-15368,-5318,0.2409,0.0748
101183,0,115441.81,359890.08,38313.89,-7496,-4921,0.4946,0.352
101184,0,42659.2,129168.69,6909.47,-20562,-1070,0.4241,0.5156
101185,1,49177.27,167043.47,21502.65,-7772,-9955,0.3634,0.623
101186,0,18457.74,64377.37,5622.77,-11693,-12821,0.2424,0.6779
101187,1,110535.9,382427.1,22277.48,-10307,-7403,0.4512,0.3632
101188,0,11378.52,42509.45,2444.91,-23132,-4367,0.4629,0.7426
101189,0,48698.06,184649.24,9794.55,-6897,-7615,0.4853,0.6896
101190,1,21362.77,41082.51,2127.61,-28473,-2025,0.1378,0.3575
101191,0,93914.15,219760.95,14393.18,-19413,-9005,0.6383,0.6326
101192,0,53473.27,211905.94,30014.02,-16630,-189,0.6993,0.6613
101193,0,49397.57,138947.9,12472.9,-28204,-14304,0.7079,0.1737
101194,0,57907.62,90421.79,13666.06,-9119,-11015,0.7041,0.7545
101195,0,45335.84,76655.49,4288.78,-8133,-6392,0.5901,0.4344
101196,0,29580.43,112920.79,5669.67,-24326,-13781,0.8437,0.5505
101197,0,105232.5,395429.78,33992.32,-5403,-3844,0.3747,0.4326
101198,1,91863.14,199495.46,30815.56,-7757,-11732,0.3047,0.3118
101199,1,71683.04,232006.33,26838.02,-21211,-1111,0.6176,0.7553
101200,0,55374.31,139389.57,8439.12,-7579,-11589,0.6382,0.7128
101201,0,86269.15,130243.43,6892.61,-9394,-7331,0.4007,0.236
101202,0,39879.69,142241.86,22608.66,-11306,-14742,0.5573,0.4468
101203,0,15532.06,53633.68,5100.33,-7180,-14550,0.6147,0.5578
101204,0,33718.38,78005.45,12940.08,-18562,-13907,0.6259,0.0931
101205,1,26216.71,93394.76,6396.39,-15738,-9737,0.7253,0.36
101206,0,52682.87,163588.47,22079.61,-14872,-7634,0.7367,0.5457
101207,1,20800.78,67260.49,5339.49,-25251,-5864,0.0642,0.3807
101208,0,57196.69,111878.36,6321.28,-6083,-1156,0.8956,0.0411
101209,1,57005.64,207186.11,10477.5,-7869,-13181,0.6412,0.1533
101210,1,82172.43,249416.59,20064,-11441,-13820,0.4359,0.2654
101211,1,87649.48,264243.43,14060,-13378,-888,0.3271,0.4848
101212,0,28465.33,96140.26,6045.62,-24357,-3584,0.731,0.0865
101213,1,114384.9,285958.82,21256.55,-19710,-1248,0.6156,0.55
101214,0,50405.28,122704.44,6839.31,-25049,-13715,0.7656,0.6627
101215,0,29582.68,65903.82,6893.27,-20416,-14123,0.5379,0.337
101216,1,20339.55,52477.06,6276.86,-22033,-10089,0.5013,0.6388
101217,0,139951.5,226969.98,24636.76,-10712,-6793,0.9983,0.6446
101218,1,68477.03,114609.45,5917.67,-21137,-4000,0.1428,0.4466
101219,0,90578.54,268479.33,15775.79,-14259,-12671,0.6282,0.378
101220,1,32203.89,87023.37,6449.43,-20204,-1229,0.627,0.412
101221,0,70350.34,138700.66,17997.27,-22380,-7428,0.6377,0.0745
101222,0,17164.85,34623.97,3083.57,-14095,-10383,0.6616,0.5621
101223,0,28179.83,69679.15,4171.15,-24790,-12588,0.4947,0.5171
101224,0,35393.71,106138.8,7553.09,-24709,-13667,0.7833,0.4194
101225,1,6638.58,12237.03,1236.19,-10882,-14923,0.0591,0
101226,0,24175.7,67676.1,3588.27,-22935,-7756,0.3889,0.5084
101227,0,62211.85,243992.25,14505.34,-9756,-13395,0.5262,0.5631
101228,1,20284.92,72389.91,8055.03,-24018,-3717,0.5826,0.2752
101229,0,35388.55,62524.02,5970.33,-14253,-2023,0.6313,0.6518
101230,0,40596.15,72298.6,9091.96,-11296,-10371,0.6779,0.5654
101231,1,27330.7,106549.68,6270.88,-10067,-4947,0.2483,0.2124
101232,0,43318.39,136642.58,10812.18,-17474,-7178,0.5515,0.2583
101233,0,53446.52,152661.79,8718.42,-29593,-3145,0.6548,0.4059
101234,1,27881.19,45035.33,5727.81,-5847,-84,0.8153,0.2519
101235,0,29464.35,104658.6,8564.13,-29972,-3244,0.5273,0.2408
101236,0,55666,168008.52,15212.27,-5400,-8248,0.8698,0.7219
101237,1,20620.03,44688.17,2582.21,-16572,-12399,0.4937,0.2188
101238,0,110109,362693.92,24342.79,-16301,-1022,0.54,0.5022
101239,0,102471.46,274668.39,18290.51,-7210,-9363,0.582,0.1384
101240,0,51906.24,88497.64,7458.26,-9799,-13029,0.4495,0.4486
101241,0,44844.78,99417.68,6104.05,-25357,-14075,0.6932,0.5635
101242,1,19948.02,65953.53,5458.95,-11308,-5051,0.2808,0.6722
101243,0,12346.86,19497.07,1377.49,-13140,-12647,0.5489,0.2261
101244,1,120425.48,430060.1,35827.04,-14439,-2533,0.4419,0.3009
101245,0,16060.64,58895.77,5951.52,-9734,-4446,0.4406,0.6291
101246,0,134758.9,439935.49,65020.4,-23398,-4650,0.7803,0.568
101247,0,54520.65,214028.12,17071.92,-8645,-10190,0.7604,0.3923
101248,0,28190.8,93701.21,7052.6,-21609,-14897,0.8696,0.4596
101249,0,46973.16,86711.84,9487.26,-24481,-14014,0.4972,0.3522
101250,0,19868.75,46290.72,5323.84,-26986,-5764,0.5565,0.5926
101251,1,41924.15,127080.58,20471.04,-7298,-8367,0.2397,0.5197
101252,0,69948.4,127274.24,15061.48,-6092,-8726,0.4724,0.4313
101253,0,40302.35,83885.49,8800.03,-5995,-5300,0.9028,0.2809
101254,0,67151.53,134504.19,6742.16,-21941,-13796,0.4667,0.5055
101255,0,34796.88,85216.58,4700.1,-13116,-2149,0.3167,0.3922
101256,1,56006.45,210191.59,17353.08,-26056,-483,0.5584,0.0797
101257,1,55295.64,131318.13,20752.35,-18110,-12486,0.7993,0.2589
101258,0,52837.05,157601.84,12265.37,-26701,-9481,0.2344,0.1126
101259,0,15096.69,46383.28,3952.65,-24490,-13366,0.4992,0.6367
101260,0,76070.15,262367.81,30510.28,-26496,-6905,0.6436,0.7528
101261,0,46763.71,131890.64,19345.77,-28391,-6563,0.9455,0.9209
101262,0,86516.37,254022.46,17185.1,-13533,-4926,0.4269,0.8773
101263,0,48276.72,140586.31,13984.51,-19163,-10015,0.8539,0.2995
101264,1,86005.18,274000.48,27314.66,-21023,-11065,0.4634,0.1994
101265,1,59340.49,153907.92,10270.55,-7101,-11113,0.3438,0.325
101266,1,146489.28,435027.34,60772.8,-18990,-2890,0.3231,0.7044
101267,0,67259.47,219270.1,19369.68,-21200,-2387,0.5058,0.2512
101268,1,60746.83,203588.08,18267.22,-28925,-14551,0.5455,0.3083
101269,0,63075.16,176693.29,12322.55,-26364,-14161,0.4854,0.3006
101270,0,71424.91,247170.44,14884.99,-24780,-14252,0.7604,0.3945
101271,0,64272.08,194626.04,30197.33,-10401,-1118,0.5879,0.582
101272,0,42445.93,101648.29,11333.66,-9931,-14918,0.5288,0.1476
101273,0,84622.74,336177.16,18612.13,-9719,-10005,0.4295,0.4457
101274,1,34589.06,94260.12,13573.15,-20869,-2270,0.2908,0.0991
101275,0,103214.96,268175.6,16781.17,-17317,-10713,0.1581,0.6571
101276,0,96291.26,266464.24,28100.29,-9683,-4254,0.5927,0.6225
101277,0,60028.28,143564.44,21180.91,-28454,-10035,0.5551,0.5031
101278,0,86742.76,130449.04,7629,-22788,-7622,0.823,0.4037
101279,0,62103.88,162151.27,14234.83,-21654,-8150,0.6082,0.6549
101280,0,32349.58,125797.95,13478.55,-25467,-8334,0.7094,0.5735
101281,1,45051.09,84479.23,4741.3,-23941,-8066,0.5582,0.2158
101282,0,68162.78,188112.33,11444.62,-9158,-8135,0.3863,0.9538
101283,0,13146.44,49768.61,6346.63,-7140,-3409,0.6079,0.3234
101284,0,21449.01,71117.76,4613.28,-12971,-3828,0.618,0.2453
101285,0,29695.2,81257.96,7125.14,-26992,-5475,0.3865,0.5371
101286,0,102650.69,265733.11,15135.32,-22978,-11382,0.5443,0.5035
101287,1,25198.73,80192.91,5348.32,-9555,-6404,0.9502,0.4803
101288,1,30830.75,106958.1,6899.27,-19602,-14137,0.3241,0.1642
101289,0,22701.2,61606.42,5868.72,-15759,-135,0.8444,0.4684
101290,0,14796.07,26098.12,1471.25,-8489,-4646,0.5046,0.5275
101291,0,87717.18,210835.37,33729.88,-11394,-9290,0.8465,0.8987
101292,0,58337.3,166940,17862.6,-7555,-13668,0.3814,0.2937
101293,0,56408.78,129472.72,8366.38,-13478,-9022,0.5368,0.598
101294,0,49218.43,76574.79,5742.73,-19686,-2405,0.6122,0.2783
101295,0,47258.85,105441.28,7776.38,-10183,-4012,0.5275,0.5104
101296,1,65432.94,143128.8,10258.35,-20383,-4145,0.6817,0.2578
101297,1,25625.8,101086.01,6198.11,-25197,-13397,0.5166,0.0505
101298,0,20688.07,36918.1,3145.71,-17733,-2483,0.7918,0
101299,0,46584.29,87916.76,7862.56,-13817,-1198,0.5841,0.6234
101300,1,44466.72,130767.88,7272.84,-29075,-2667,0.6885,0.4652
101301,1,32153.3,114113.36,17139.58,-8667,-6851,0.3129,0.527
101302,1,49567.35,184890.59,11797.31,-29910,-6923,0.4183,0.038
101303,0,47771.17,124910.69,7548.54,-29943,-13604,0.7679,0.4209
101304,0,18409.79,34222.53,2178.27,-29748,-12206,0.6518,0.4696
101305,0,60023.76,101048.42,6430.62,-21947,-12945,0.5228,0.7802
101306,0,38458.02,80391.08,4521.49,-6041,-8712,0.5282,0.3105
101307,1,24650.97,80351.26,5080.28,-21280,-14941,0.701,0.6101
101308,0,40075.96,137617.62,10769.67,-21458,-11175,0.5052,0.4443
101309,0,32442.49,89474.76,6970.88,-6525,-12365,0.565,0.636
101310,0,51151.75,89794.54,11105.12,-15033,-10381,0.2208,0.4831
101311,0,42631.22,82693.61,5490.21,-23789,-7502,0.9048,0.4812
101312,1,45471.86,169733.36,11707.25,-18119,-12039,0.7032,0.417
101313,0,33471.11,92607.17,9218.52,-25091,-2454,0.7165,0.4676
101314,1,51200.87,169613.57,11040,-17385,-2930,0.1689,0.4672
101315,1,56914.34,178269.04,11920.23,-17747,-14178,0.5458,0.4157
101316,0,31115.35,120789.44,18583.61,-23402,-7914,0.4682,0.4206
101317,0,12429.77,45233.39,5514.65,-5913,-2172,0.2747,0.62
101318,0,40865.18,131101.6,7726.62,-26222,-5620,0.6955,0.4128
101319,1,61142.58,108861.95,10163.85,-26719,-7215,0.7968,0.2829
101320,1,165761.61,604367.8,39064.82,-20579,-2209,0.4394,0.4311
101321,1,74351.03,213097.49,26014.38,-29518,-8924,0.5042,0.1964
101322,0,15060.06,39692.86,4867.71,-26122,-7721,0.8923,0.7937
101323,0,101291.57,220738.78,27529.03,-16820,-7516,0.22,0.9494
101324,0,160804.02,368496.02,34524.43,-20357,-5568,0.6988,0.445
101325,1,101622.32,213862.6,12795.4,-13266,-8373,0.4872,0.4514
101326,1,57736.59,194101.07,12455.67,-23613,-2769,0.5269,0.2537
101327,0,24611.89,67081.67,8302.32,-17839,-10011,0.4278,0.5114
101328,1,31220.66,100534.95,11065.76,-16472,-9277,0.7693,0.6459
101329,0,37986.39,139714.48,19303.82,-28933,-8304,0.3246,0.6061
101330,0,74842.24,125819.14,9500.41,-19960,-197,0.7425,0.4485
101331,0,29252.86,59640.04,4685.79,-9428,-4534,0.8313,0.7017
101332,0,32398.17,55283.19,8852.86,-16280,-10960,0.2217,0.8034
101333,0,26796.82,66471.81,6615.29,-24990,-867,0.3246,0.3877
101334,0,33005.91,51261.7,4430.86,-19596,-2904,0.6683,0.5354
101335,0,24307.19,78341.49,6859.94,-5917,-7268,0.3587,0.6809
101336,0,129332.11,359781.1,19423.37,-19379,-4273,0.4117,0.3926
101337,0,37884.13,71411.32,8089.28,-9402,-9905,0.4609,0.4766
101338,1,45661.45,120681.4,15110.4,-22567,-6958,0.4811,0.2288
101339,1,37909.42,79503.12,5952.95,-5992,-8403,0.6907,0.274
101340,1,116830.08,391517.58,20365.48,-19015,-2186,0.4294,0
101341,1,85348.19,282903.45,34497.12,-19685,-13402,0.5679,0.312
101342,0,29124.39,77369.23,7898.64,-10512,-7961,0.6975,0.3444
101343,0,119218.63,248517.68,40857.35,-9190,-13799,0.2419,0.6633
101344,0,37269.85,115849.48,10904.9,-22101,-8580,0.4121,0.2311
101345,1,107321.44,327484.15,42520.75,-8683,-3136,0.722,0.433
101346,0,38252.59,150380.73,13961.98,-11127,-14773,0.4747,0.3668
101347,1,31430.83,66064.12,6343.84,-9612,-12297,0.043,0.3733
101348,0,45604.24,68959.77,6292.68,-29436,-13408,0.3784,0.4777
101349,0,27517.38,98735.8,11316.83,-12350,-3941,0.7132,0.7505
101350,1,62325.88,154213.29,14394.45,-7533,-5438,0.4647,0.2188
101351,0,39170.81,127167.41,12828.02,-15777,-13624,0.4691,0.5853
101352,0,41794.37,122511.34,10985.39,-29306,-9067,0.5208,0.3113
101353,0,39379.27,142585.61,18168.41,-28770,-12189,0.6939,0.2241
101354,1,118596.15,405385.89,36844.67,-19329,-1131,0.4518,0.6195
101355,0,91880.45,237823.9,12649.06,-27406,-4896,0.6452,0.1931
101356,1,45916.3,176345.33,11756.56,-15617,-10106,0.6646,0.2598
101357,1,76839.93,283014.86,29160.14,-13762,-431,0.3462,0.6523
101358,0,63560.12,135196.57,16627.27,-6770,-895,0.5376,0.4286
101359,1,61715.11,160486.39,12408.46,-24088,-14153,0.4423,0.7661
101360,0,13821.87,53396.38,6692.6,-11225,-13478,0.6334,0.9918
101361,1,99285.1,335703.25,17575.18,-18608,-6812,0.2483,0.4898
101362,0,36336.3,109111.55,17469.17,-15034,-1695,0.8578,0.6021
101363,0,74080.5,204241.39,15815.16,-13441,-4146,0.8192,0.4727
101364,1,121306.7,283078.45,29734.46,-10114,-1751,0.3814,0.3374
101365,1,32723.15,121106.67,8884.19,-21914,-4080,0.416,0.3064
101366,0,19139.01,75217.34,10333.32,-16676,-2011,0.3683,0.6653
101367,1,116609.53,438930.23,32707.95,-18723,-14267,0.5227,0.5958
101368,0,71728.27,200535.07,33415.59,-14689,-1490,0.4498,0.5444
101369,0,23211.47,54842.3,4065.64,-23939,-14966,0.5725,0.6278
101370,1,34049.66,104463.77,6476.41,-6404,-13366,0.175,0.2233
101371,0,27363.65,52730.54,6519.68,-14342,-10574,0.5817,0.2305
101372,0,35164.94,105056.24,14505.96,-26671,-4806,0.5531,0.481
101373,0,78629.8,145505.39,12252.97,-13407,-4848,0.2299,0.5581
101374,1,104663.86,262315.14,20171.58,-19757,-3593,0.6052,0.6802
101375,0,66368.03,137999.68,16315.56,-12829,-13213,0.561,0.7454
101376,0,14750.63,35387.74,2144.93,-7173,-5161,0.5039,0.4864
101377,0,26456.05,42870.25,5149.56,-23616,-10931,0.5474,0.2298
101378,1,43329.3,143987.4,17201.94,-28428,-10419,0.627,0.2095
101379,1,29884.03,113414.41,7745.09,-21719,-11491,0.6193,0.2567
101380,0,22952.39,70333.94,5980.43,-18509,-6282,0.4637,0.7289
101381,0,56023.56,130836.97,20624.34,-24619,-10511,0.78,0.5309
101382,0,53236.14,121463.79,10843.98,-11113,-13282,0.5427,0.7481
101383,0,56480.3,101476.94,6049.69,-11756,-7608,0.5228,0.3139
101384,0,72972.9,162811.03,21024.65,-10898,-5946,0.7389,0.4395
101385,0,102649.3,167508.11,8925.2,-13124,-14677,0.7484,0.5774
101386,0,27838.44,63334.19,6180.73,-18228,-13257,0.4099,0.5214
101387,1,52111.19,167241.87,8597.76,-7772,-6777,0.3518,0.2149
101388,0,93178.19,202389.01,21031.79,-20208,-784,0.4089,0.1528
101389,1,39668.97,71693.06,9458.66,-6762,-13517,0.3148,0
101390,1,33889.16,133964.94,11634.13,-5902,-4430,0.1938,0.58
101391,0,47863.52,140870.73,8770.2,-23221,-8074,0.6121,0.5695
101392,0,21397.03,81329.41,5590.27,-8484,-2116,0.521,0.4488
101393,0,26100.81,49332.23,4078.19,-6880,-14575,0.6785,0.857
101394,1,43467.59,94423.64,5300.62,-6456,-2199,0.5497,0.5053
101395,1,47911.89,104325.46,9310.23,-13538,-1516,0.6318,0.3507
101396,0,38472.95,152876.47,21201.71,-22346,-12887,0.4508,0.684
101397,1,56711.62,167308.02,19564.09,-17835,-9230,0.358,0.6508
101398,1,27984.39,60181.99,6247.2,-23153,-6880,0.7056,0.3087
101399,1,55275.51,216009.72,11768.55,-8225,-13014,0.7022,0.4637
101400,0,20392.81,64183.13,3508.21,-29654,-7459,0.2033,0.6275
101401,0,47879.88,129630.41,15488.5,-29430,-8779,0.7255,0.6402
101402,0,32152.31,65749.18,3499.48,-23304,-14706,0.1953,0.4234
101403,0,47892.39,147616.2,10694.34,-19043,-8644,0.5409,0.1929
101404,0,53900.05,181799.9,9769.61,-17911,-5112,0.471,0.7822
101405,0,24912.41,57009.52,3340.21,-19545,-7387,0.5244,0.4773
101406,1,52110.3,83824.09,8891.1,-23373,-1952,0.7692,0.3571
101407,0,60888.18,92131.86,11382.75,-21248,-12892,0.299,0.3887
101408,1,57828,146788.63,11297.61,-20272,-13130,0.4969,0.3628
101409,0,119362.6,408090.47,28751.23,-15588,-14409,1,0.1084
101410,1,87277.41,261696.29,21517.89,-13780,-7966,0.2543,0.4157
101411,1,53344.48,190207.49,14769.91,-6430,-3550,0.4247,0.6478
101412,0,74698.29,275467.62,14843.4,-20820,-5664,0.5418,0.9071
101413,1,135294.76,482586.52,55916.6,-19494,-10691,0.59,0.3428
101414,0,38042.97,140932.89,8660.73,-23963,-10791,0.4433,0.4122
101415,0,22654.67,47591.8,2564.12,-6832,-14748,0.4968,0.5815
101416,1,32132.96,121725.85,11751.2,-6592,-10452,0.7668,0.4166
101417,0,31207.6,57612.12,5031.28,-22415,-2833,0.5139,0.3426
101418,0,134175.18,221088.69,19126.58,-9926,-14641,0.6003,0.3833
101419,1,81365.75,256365.47,42698.56,-16433,-11123,0.6239,0.4946
101420,1,46478.61,104909.98,7610.12,-13976,-2442,0.6314,0.0017
101421,0,26113.05,40910.87,2663.4,-20725,-9493,0.6485,0.3214
101422,0,44088.24,144132.49,10938.74,-16465,-9452,0.5609,0.4759
101423,0,77918.84,122936.29,6721.18,-9495,-12869,0.4083,0.5501
101424,0,24321.59,52255.12,4570.39,-25694,-8880,0.5383,0.2539
101425,1,14568.91,31161.01,2355.18,-18284,-3638,0.3573,0.3303
101426,1,71552.17,123041.17,13476.26,-12579,-819,0.5687,0.1126
101427,0,20049.89,55730.7,4305.72,-13544,-9602,0.4804,0.5426
101428,0,87678.29,255611.44,37291.94,-8788,-8714,0.5263,0.5766
101429,0,67959.71,109104.79,7432.77,-21960,-1802,0.3302,0.4352
101430,0,18320.56,36461.2,2908,-14682,-13347,0.4934,0.4556
101431,1,42082.82,95278.41,5981.47,-15233,-5750,0.3321,0
101432,0,21721.44,54094.5,3579.22,-21477,-1224,0.4689,0.7327
101433,0,15962.65,30572.53,2251.69,-17512,-7003,0.6554,0.3894
101434,0,29905.35,80939.95,4819.02,-7523,-1837,0.5981,0.3301
101435,1,32610.4,87798.84,5048.84,-12915,-938,0.7297,0.4539
101436,0,86295.7,232432.83,19225.63,-8992,-5158,0.6476,0.5705
101437,1,44286.47,70217.22,8963.42,-7395,-13819,0.5724,0.7647
101438,1,49573.61,128433.46,11602.88,-15056,-13980,0.7497,0.5277
101439,1,28719.56,107152.12,8054.76,-17433,-6204,0.7883,0.225
101440,1,40765.85,109628.34,13057.69,-7869,-11367,0.2701,0.4341
101441,0,38702.88,92310.78,6488.53,-17400,-6557,0.7284,0.4715
101442,0,39501.26,61029.65,9178.68,-23985,-7587,0.7056,0.4828
101443,0,53657.05,186470.51,19158.89,-17576,-4609,0.7384,0.6469
101444,1,50108.16,155525.59,8174.12,-27575,-12249,0.3682,0.4325
101445,0,7896.4,21345.62,1260.37,-8146,-7656,1,0.2936
101446,1,47665.97,166057.99,9698.7,-17198,-1504,0.0311,0.7285
101447,0,49327.71,75551.34,4599.33,-25905,-6544,0.5514,0.9991
101448,0,34530.42,104665.61,5944.66,-26948,-5202,0.5736,0.3899
101449,0,85286.41,199246.55,10189.94,-23274,-3348,0.5201,0.638
101450,0,29704.79,81119.46,4509.37,-25266,-11182,0.6996,0.6665
